scope,seed,run_id,actor_id,driver_id,archetype,fleet,total_checkpoints,ready,queued,suppressed,expired,superseded,offered,displayed,accepted,dismissed,expanded,execution_observed,attached,unattached,first_checkpoint_min,first_attached_step,median_steps_between_attached,trip_transition_count,two_route_legs,topics,actions,final_payout_vnd,final_trips_done
seed,1002,1002-B-sp+al-all-c9beb6ef2,65,d-65,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,313.0,1,8.0,23,1,bonus_eligibility;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST,173255,7
seed,1002,1002-B-sp+al-all-c9beb6ef2,66,d-66,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,309.0,10,42.0,47,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,286451,14
seed,1002,1002-B-sp+al-all-c9beb6ef2,67,d-67,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,303.0,1,,31,1,energy;shift_timing,ONLINE;SWAP,242513,10
seed,1002,1002-B-sp+al-all-c9beb6ef2,68,d-68,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,300.0,1,,24,1,energy;shift_timing,ONLINE;SWAP,144880,8
seed,1002,1002-B-sp+al-all-c9beb6ef2,69,d-69,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,335.0,38,,25,1,energy;shift_timing,ONLINE;SWAP,130480,6
seed,1002,1002-B-sp+al-all-c9beb6ef2,70,d-70,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,347.0,1,18.0,19,1,bonus_eligibility;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST,110100,6
seed,1002,1002-B-sp+al-all-c9beb6ef2,71,d-71,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,348.0,1,14.0,30,1,bonus_eligibility;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST,177136,8
seed,1002,1002-B-sp+al-all-c9beb6ef2,72,d-72,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,300.0,1,,26,1,rest;shift_timing,ONLINE;REST,169317,8
seed,1002,1002-B-sp+al-all-c9beb6ef2,73,d-73,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,324.0,1,12.0,40,1,bonus_eligibility;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST,301900,13
seed,1002,1002-B-sp+al-all-c9beb6ef2,74,d-74,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,334.0,1,,15,1,rest;shift_timing,ONLINE;REST,142869,5
seed,1002,1002-B-sp+al-all-c9beb6ef2,75,d-75,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,312.0,1,,24,1,rest;shift_timing,ONLINE;REST,177686,8
seed,1002,1002-B-sp+al-all-c9beb6ef2,76,d-76,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,300.0,1,,27,1,rest;shift_timing,ONLINE;REST,155018,8
seed,1002,1002-B-sp+al-all-c9beb6ef2,77,d-77,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,300.0,7,,27,1,energy;shift_timing,ONLINE;SWAP,213800,9
seed,1002,1002-B-sp+al-all-c9beb6ef2,78,d-78,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,300.0,1,28.0,16,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,96525,5
seed,1002,1002-B-sp+al-all-c9beb6ef2,79,d-79,P7,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,944.0,4,,63,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,406000,20
seed,1002,1002-B-sp+al-all-c9beb6ef2,80,d-80,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,940.0,,,24,1,shift_timing,ONLINE,155684,8
seed,1002,1002-B-sp+al-all-c9beb6ef2,81,d-81,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,916.0,,,42,1,shift_timing,ONLINE,268006,14
seed,1002,1002-B-sp+al-all-c9beb6ef2,82,d-82,P7,swap,2,1,0,1,0,0,0,0,0,0,0,1,1,1,957.0,13,,43,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,319750,13
seed,1002,1002-B-sp+al-all-c9beb6ef2,83,d-83,P7,swap,3,2,0,1,0,0,0,0,0,0,0,2,2,1,922.0,23,8.0,55,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,356175,16
seed,1002,1002-B-sp+al-all-c9beb6ef2,84,d-84,P7,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,922.0,70,,37,1,energy;shift_timing,ONLINE;SWAP,268279,12
seed,1002,1002-B-sp+al-all-c9beb6ef2,85,d-85,P7,swap,2,1,0,1,0,0,0,0,0,0,0,1,1,1,902.0,33,,39,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,238460,12
seed,1002,1002-B-sp+al-all-c9beb6ef2,86,d-86,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,919.0,,,38,1,shift_timing,ONLINE,204747,11
seed,1002,1002-B-sp+al-all-c9beb6ef2,87,d-87,P7,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,955.0,25,5.0,47,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,305786,13
seed,1002,1002-B-sp+al-all-c9beb6ef2,88,d-88,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,925.0,,,44,1,shift_timing,ONLINE,285298,14
seed,1002,1002-B-sp+al-all-c9beb6ef2,89,d-89,P7,swap,2,1,0,1,0,0,0,0,0,0,0,1,1,1,943.0,15,,42,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,268646,13
seed,1003,1003-B-sp+al-all-c9beb6ef2,0,d-0,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1011.0,,,25,1,shift_timing,ONLINE,180271,8
seed,1003,1003-B-sp+al-all-c9beb6ef2,1,d-1,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1033.0,,,19,1,shift_timing,ONLINE,93957,6
seed,1003,1003-B-sp+al-all-c9beb6ef2,2,d-2,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1052.0,,,14,1,shift_timing,ONLINE,83645,4
seed,1003,1003-B-sp+al-all-c9beb6ef2,3,d-3,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1016.0,,,12,1,shift_timing,ONLINE,77507,4
seed,1003,1003-B-sp+al-all-c9beb6ef2,4,d-4,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1046.0,,,14,1,shift_timing,ONLINE,95030,4
seed,1003,1003-B-sp+al-all-c9beb6ef2,5,d-5,P1,charge,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1069.0,19,,38,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,250566,12
seed,1003,1003-B-sp+al-all-c9beb6ef2,6,d-6,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1040.0,,,14,1,shift_timing,ONLINE,85385,4
seed,1003,1003-B-sp+al-all-c9beb6ef2,7,d-7,P1,charge,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1077.0,5,,17,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,100332,5
seed,1003,1003-B-sp+al-all-c9beb6ef2,8,d-8,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1066.0,,,20,1,shift_timing,ONLINE,119660,6
seed,1003,1003-B-sp+al-all-c9beb6ef2,9,d-9,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1065.0,,,26,1,shift_timing,ONLINE,131184,8
seed,1003,1003-B-sp+al-all-c9beb6ef2,10,d-10,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1032.0,,,15,1,shift_timing,ONLINE,102363,5
seed,1003,1003-B-sp+al-all-c9beb6ef2,11,d-11,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1020.0,,,18,1,shift_timing,ONLINE,112159,6
seed,1003,1003-B-sp+al-all-c9beb6ef2,12,d-12,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,995.0,,,12,1,shift_timing,ONLINE,76707,4
seed,1003,1003-B-sp+al-all-c9beb6ef2,13,d-13,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,511.0,69,,48,1,energy;shift_timing,ONLINE;SWAP,361230,15
seed,1003,1003-B-sp+al-all-c9beb6ef2,14,d-14,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,477.0,79,,49,1,energy;shift_timing,ONLINE;SWAP,378372,16
seed,1003,1003-B-sp+al-all-c9beb6ef2,15,d-15,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,512.0,37,,47,1,energy;shift_timing,ONLINE;SWAP,364370,15
seed,1003,1003-B-sp+al-all-c9beb6ef2,16,d-16,P2,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,436.0,,,39,1,shift_timing,ONLINE,342239,13
seed,1003,1003-B-sp+al-all-c9beb6ef2,17,d-17,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,429.0,27,,56,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,454310,18
seed,1003,1003-B-sp+al-all-c9beb6ef2,18,d-18,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,429.0,42,,53,1,energy;shift_timing,ONLINE;SWAP,413152,17
seed,1003,1003-B-sp+al-all-c9beb6ef2,19,d-19,P2,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,428.0,,,67,1,shift_timing,ONLINE,480966,22
seed,1003,1003-B-sp+al-all-c9beb6ef2,20,d-20,P2,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,434.0,,,48,1,shift_timing,ONLINE,425588,16
seed,1003,1003-B-sp+al-all-c9beb6ef2,21,d-21,P2,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,491.0,,,36,1,shift_timing,ONLINE,219397,11
seed,1003,1003-B-sp+al-all-c9beb6ef2,22,d-22,P2,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,480.0,19,50.0,45,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,311597,14
seed,1003,1003-B-sp+al-all-c9beb6ef2,23,d-23,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,473.0,29,,54,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,372118,17
seed,1003,1003-B-sp+al-all-c9beb6ef2,24,d-24,P2,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,458.0,17,62.0,53,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,424717,17
seed,1003,1003-B-sp+al-all-c9beb6ef2,25,d-25,P2,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,470.0,37,11.0,32,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,195076,10
seed,1003,1003-B-sp+al-all-c9beb6ef2,26,d-26,P2,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,525.0,7,36.0,45,1,energy;rest;shift_timing,ONLINE;REST;SWAP,370183,15
seed,1003,1003-B-sp+al-all-c9beb6ef2,27,d-27,P2,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,480.0,,,31,1,shift_timing,ONLINE,134503,9
seed,1003,1003-B-sp+al-all-c9beb6ef2,28,d-28,P2,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,468.0,,,53,1,shift_timing,ONLINE,396457,17
seed,1003,1003-B-sp+al-all-c9beb6ef2,29,d-29,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,464.0,68,,46,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,332928,14
seed,1003,1003-B-sp+al-all-c9beb6ef2,30,d-30,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,427.0,57,,27,1,energy;shift_timing,ONLINE;SWAP,188236,9
seed,1003,1003-B-sp+al-all-c9beb6ef2,31,d-31,P3,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,552.0,,,28,1,shift_timing,ONLINE,157184,8
seed,1003,1003-B-sp+al-all-c9beb6ef2,32,d-32,P3,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,583.0,,,60,1,shift_timing,ONLINE,411786,18
seed,1003,1003-B-sp+al-all-c9beb6ef2,33,d-33,P3,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,579.0,,,27,1,shift_timing,ONLINE,185562,8
seed,1003,1003-B-sp+al-all-c9beb6ef2,34,d-34,P3,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,563.0,,,45,1,shift_timing,ONLINE,388120,15
seed,1003,1003-B-sp+al-all-c9beb6ef2,35,d-35,P3,swap,3,2,0,1,0,0,0,0,0,0,0,3,1,2,581.0,29,,71,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,497262,21
seed,1003,1003-B-sp+al-all-c9beb6ef2,36,d-36,P4,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,368.0,1,60.0,25,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,262498,7
seed,1003,1003-B-sp+al-all-c9beb6ef2,37,d-37,P4,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,454.0,1,74.0,32,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,262500,8
seed,1003,1003-B-sp+al-all-c9beb6ef2,38,d-38,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,388.0,1,,27,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,312500,9
seed,1003,1003-B-sp+al-all-c9beb6ef2,39,d-39,P4,swap,3,2,0,1,0,0,0,0,0,0,0,2,2,1,414.0,1,73.0,25,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,262501,8
seed,1003,1003-B-sp+al-all-c9beb6ef2,40,d-40,P4,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,473.0,1,14.0,8,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,262500,2
seed,1003,1003-B-sp+al-all-c9beb6ef2,41,d-41,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,420.0,1,,32,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262501,10
seed,1003,1003-B-sp+al-all-c9beb6ef2,42,d-42,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,385.0,1,,27,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,282500,8
seed,1003,1003-B-sp+al-all-c9beb6ef2,43,d-43,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,409.0,1,,8,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262500,2
seed,1003,1003-B-sp+al-all-c9beb6ef2,44,d-44,P4,swap,3,2,0,1,0,0,0,0,0,0,0,2,2,1,429.0,1,47.0,28,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,262500,9
seed,1003,1003-B-sp+al-all-c9beb6ef2,45,d-45,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,412.0,1,,32,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262500,9
seed,1003,1003-B-sp+al-all-c9beb6ef2,46,d-46,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,400.0,1,,33,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262500,10
seed,1003,1003-B-sp+al-all-c9beb6ef2,47,d-47,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,470.0,1,,23,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262501,7
seed,1003,1003-B-sp+al-all-c9beb6ef2,48,d-48,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,396.0,1,,4,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262500,1
seed,1003,1003-B-sp+al-all-c9beb6ef2,49,d-49,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,365.0,1,,21,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,282501,7
seed,1003,1003-B-sp+al-all-c9beb6ef2,50,d-50,P4,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,378.0,1,104.0,55,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,339162,16
seed,1003,1003-B-sp+al-all-c9beb6ef2,51,d-51,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,468.0,1,,39,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,302499,12
seed,1003,1003-B-sp+al-all-c9beb6ef2,52,d-52,P5,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,918.0,,,59,1,shift_timing,ONLINE,452681,19
seed,1003,1003-B-sp+al-all-c9beb6ef2,53,d-53,P5,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,932.0,,,55,1,shift_timing,ONLINE,352316,16
seed,1003,1003-B-sp+al-all-c9beb6ef2,54,d-54,P5,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,945.0,,,29,1,shift_timing,ONLINE,167805,9
seed,1003,1003-B-sp+al-all-c9beb6ef2,55,d-55,P5,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,963.0,,,35,1,shift_timing,ONLINE,264205,11
seed,1003,1003-B-sp+al-all-c9beb6ef2,56,d-56,P5,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1014.0,,,27,1,shift_timing,ONLINE,174375,9
seed,1003,1003-B-sp+al-all-c9beb6ef2,57,d-57,P5,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,995.0,32,42.0,53,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,378292,17
seed,1003,1003-B-sp+al-all-c9beb6ef2,58,d-58,P5,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1009.0,,,32,1,shift_timing,ONLINE,220616,10
seed,1003,1003-B-sp+al-all-c9beb6ef2,59,d-59,P5,charge,2,1,0,1,0,0,0,0,0,0,0,2,1,1,1003.0,17,,49,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,321360,14
seed,1003,1003-B-sp+al-all-c9beb6ef2,60,d-60,P5,charge,2,1,0,1,0,0,0,0,0,0,0,1,1,1,981.0,52,,31,1,energy;shift_timing,ONLINE;SWAP,185593,10
seed,1003,1003-B-sp+al-all-c9beb6ef2,61,d-61,P5,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,909.0,,,46,1,shift_timing,ONLINE,345091,15
seed,1003,1003-B-sp+al-all-c9beb6ef2,62,d-62,P5,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,951.0,,,36,1,shift_timing,ONLINE,253711,12
seed,1003,1003-B-sp+al-all-c9beb6ef2,63,d-63,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,302.0,1,46.0,35,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,198113,11
seed,1003,1003-B-sp+al-all-c9beb6ef2,64,d-64,P6,swap,4,3,0,1,0,0,0,0,0,0,0,4,3,1,307.0,1,18.0,39,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,271111,12
seed,1003,1003-B-sp+al-all-c9beb6ef2,65,d-65,P6,swap,4,3,0,1,0,0,0,0,0,0,0,4,3,1,328.0,1,15.5,33,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,218264,10
seed,1003,1003-B-sp+al-all-c9beb6ef2,66,d-66,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,329.0,29,,34,1,energy;shift_timing,ONLINE;SWAP,258954,11
seed,1003,1003-B-sp+al-all-c9beb6ef2,67,d-67,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,300.0,1,,18,1,rest;shift_timing,ONLINE;REST,115821,6
seed,1003,1003-B-sp+al-all-c9beb6ef2,68,d-68,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,334.0,1,11.0,33,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,245439,10
seed,1003,1003-B-sp+al-all-c9beb6ef2,69,d-69,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,303.0,1,,27,1,energy;shift_timing,ONLINE;SWAP,240823,9
seed,1003,1003-B-sp+al-all-c9beb6ef2,70,d-70,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,322.0,1,,30,1,energy;shift_timing,ONLINE;SWAP,189340,10
seed,1003,1003-B-sp+al-all-c9beb6ef2,71,d-71,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,318.0,1,,36,1,energy;shift_timing,ONLINE;SWAP,193702,10
seed,1003,1003-B-sp+al-all-c9beb6ef2,72,d-72,P6,swap,3,2,0,1,0,0,0,0,0,0,0,2,2,1,309.0,1,3.0,23,1,bonus_eligibility;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST,108062,6
seed,1003,1003-B-sp+al-all-c9beb6ef2,73,d-73,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,310.0,1,,22,1,rest;shift_timing,ONLINE;REST,120685,7
seed,1003,1003-B-sp+al-all-c9beb6ef2,74,d-74,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,307.0,9,18.0,28,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,214735,9
seed,1003,1003-B-sp+al-all-c9beb6ef2,75,d-75,P6,swap,4,2,0,1,1,0,0,0,0,0,0,3,2,2,315.0,1,11.0,45,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,336936,14
seed,1003,1003-B-sp+al-all-c9beb6ef2,76,d-76,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,341.0,1,,22,1,rest;shift_timing,ONLINE;REST,147149,7
seed,1003,1003-B-sp+al-all-c9beb6ef2,77,d-77,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,302.0,12,,36,1,energy;shift_timing,ONLINE;SWAP,258891,12
seed,1003,1003-B-sp+al-all-c9beb6ef2,78,d-78,P6,swap,2,1,0,1,0,0,0,0,0,0,0,1,1,1,341.0,1,,15,1,energy;shift_timing,ONLINE;SWAP,92611,4
seed,1003,1003-B-sp+al-all-c9beb6ef2,79,d-79,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,912.0,,,49,1,shift_timing,ONLINE,299341,14
seed,1003,1003-B-sp+al-all-c9beb6ef2,80,d-80,P7,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,953.0,32,,41,1,energy;shift_timing,ONLINE;SWAP,280755,13
seed,1003,1003-B-sp+al-all-c9beb6ef2,81,d-81,P7,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,901.0,33,,43,1,energy;shift_timing,ONLINE;SWAP,232463,12
seed,1003,1003-B-sp+al-all-c9beb6ef2,82,d-82,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,915.0,,,52,1,shift_timing,ONLINE,326941,16
seed,1003,1003-B-sp+al-all-c9beb6ef2,83,d-83,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,958.0,,,59,1,shift_timing,ONLINE,426231,18
seed,1003,1003-B-sp+al-all-c9beb6ef2,84,d-84,P7,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,910.0,12,63.0,44,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,331344,14
seed,1003,1003-B-sp+al-all-c9beb6ef2,85,d-85,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,906.0,,,46,1,shift_timing,ONLINE,321822,14
seed,1003,1003-B-sp+al-all-c9beb6ef2,86,d-86,P7,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,910.0,31,,42,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,285977,13
seed,1003,1003-B-sp+al-all-c9beb6ef2,87,d-87,P7,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,933.0,17,47.0,54,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,427955,17
seed,1003,1003-B-sp+al-all-c9beb6ef2,88,d-88,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,915.0,,,42,1,shift_timing,ONLINE,283217,14
seed,1003,1003-B-sp+al-all-c9beb6ef2,89,d-89,P7,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,939.0,11,27.0,66,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,497474,21
seed,1004,1004-B-sp+al-all-c9beb6ef2,0,d-0,P1,charge,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1028.0,8,,19,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,133939,6
seed,1004,1004-B-sp+al-all-c9beb6ef2,1,d-1,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1062.0,,,27,1,shift_timing,ONLINE,164050,9
seed,1004,1004-B-sp+al-all-c9beb6ef2,2,d-2,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1012.0,,,28,1,shift_timing,ONLINE,183782,9
seed,1004,1004-B-sp+al-all-c9beb6ef2,3,d-3,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1058.0,,,21,1,shift_timing,ONLINE,122844,7
seed,1004,1004-B-sp+al-all-c9beb6ef2,4,d-4,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1039.0,,,16,1,shift_timing,ONLINE,100243,5
seed,1004,1004-B-sp+al-all-c9beb6ef2,5,d-5,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1015.0,,,16,1,shift_timing,ONLINE,89540,5
seed,1004,1004-B-sp+al-all-c9beb6ef2,6,d-6,P1,charge,2,1,0,1,0,0,0,0,0,0,0,1,1,1,996.0,4,,29,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,157593,8
seed,1004,1004-B-sp+al-all-c9beb6ef2,7,d-7,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1013.0,,,20,1,shift_timing,ONLINE,114545,6
seed,1004,1004-B-sp+al-all-c9beb6ef2,8,d-8,P1,charge,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1010.0,4,,26,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,135521,7
seed,1004,1004-B-sp+al-all-c9beb6ef2,9,d-9,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1076.0,,,15,1,shift_timing,ONLINE,100216,5
seed,1004,1004-B-sp+al-all-c9beb6ef2,10,d-10,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1038.0,,,33,1,shift_timing,ONLINE,189963,9
