seed,run_id,actor_id,archetype,fleet,checkpoints,ready_checkpoints,checkpoint_topics,current_future_distinct,swap_soon_candidates,checkpoint_execution_links,max_topic_revisions,trips,payout_vnd,points,soc_end_pct,online_min,rest_min,charge_min,idle_min,longest_inferred_idle_min,long_idle_blocks_30m,empty_share,high_empty_share_40pct,soc_skips,repeated_soc_skips,swap_started,swap_failed,swap_done,swap_wait_max_min,battery_stranded,rest_events,cancel_after_accept,decline_economics,decline_behavior,mission_completed,newbie_events,ratings,recap_inputs_present,energy_event_count
1003,1003-B-sp+al-all-c9beb6ef2,38,P4,swap,11,1,bonus_eligibility;shift_timing,7,5,11,10,9,312500,65,41.798,509.244,33.297,4.05,230.0,42.0,4,0.4678,True,0,False,1,0,1,0.0,0,1,0,0,0,1,1,8,True,2
1003,1003-B-sp+al-all-c9beb6ef2,39,P4,swap,12,2,bonus_eligibility;energy;shift_timing,7,5,11,10,8,262501,50,65.545,522.355,70.184,1.894,234.0,42.0,3,0.4571,True,0,False,1,0,1,0.0,0,2,0,1,0,0,1,3,True,2
1003,1003-B-sp+al-all-c9beb6ef2,40,P4,swap,12,2,bonus_eligibility;energy;shift_timing,8,8,12,10,2,262500,15,95.163,524.759,76.27,11.494,306.0,42.0,5,0.6304,True,0,False,1,0,1,6.0,0,2,1,0,0,0,1,2,True,2
1003,1003-B-sp+al-all-c9beb6ef2,41,P4,swap,11,1,bonus_eligibility;shift_timing,7,5,11,10,10,262501,60,34.277,519.698,27.324,87.215,166.0,40.0,2,0.4198,True,0,False,2,1,1,19.0,0,1,0,1,1,0,1,7,True,4
1003,1003-B-sp+al-all-c9beb6ef2,42,P4,swap,13,1,bonus_eligibility;shift_timing,9,7,13,12,8,282500,55,63.587,535.422,57.657,82.053,162.0,40.0,3,0.4324,True,0,False,2,1,1,16.0,0,2,0,3,0,1,1,6,True,4
1003,1003-B-sp+al-all-c9beb6ef2,43,P4,swap,12,1,bonus_eligibility;shift_timing,10,10,11,11,2,262500,20,22.012,523.449,59.077,0.0,336.0,40.0,7,0.693,True,0,False,0,0,0,0.0,0,2,0,1,1,0,1,1,True,0
1003,1003-B-sp+al-all-c9beb6ef2,44,P4,swap,12,2,bonus_eligibility;energy;shift_timing,8,6,11,10,9,262500,55,38.937,504.453,65.083,2.327,202.0,40.0,2,0.486,True,0,False,1,0,1,0.0,0,2,0,0,1,0,1,7,True,2
1003,1003-B-sp+al-all-c9beb6ef2,45,P4,swap,11,1,bonus_eligibility;shift_timing,7,5,11,10,9,262500,55,36.382,523.607,67.632,4.591,202.0,40.0,2,0.4565,True,1,False,1,0,1,0.0,0,2,1,2,0,0,1,7,True,3
1003,1003-B-sp+al-all-c9beb6ef2,46,P4,swap,14,1,bonus_eligibility;shift_timing,12,10,14,13,10,262500,60,100.0,541.052,70.548,40.998,144.0,40.0,1,0.3865,False,0,False,2,0,2,26.0,0,2,0,2,1,0,1,5,True,4
1003,1003-B-sp+al-all-c9beb6ef2,47,P4,swap,11,1,bonus_eligibility;shift_timing,7,6,11,10,7,262501,40,56.089,564.371,109.008,56.829,198.0,40.0,3,0.4585,True,0,False,1,0,1,50.0,0,3,1,0,0,0,1,7,True,2
1003,1003-B-sp+al-all-c9beb6ef2,48,P4,swap,12,1,bonus_eligibility;shift_timing,9,9,12,11,1,262500,10,39.443,514.916,71.756,0.0,356.0,52.0,8,0.7631,True,0,False,0,0,0,0.0,0,2,0,1,0,0,1,1,True,0
1003,1003-B-sp+al-all-c9beb6ef2,49,P4,swap,12,1,bonus_eligibility;shift_timing,8,5,11,11,7,282501,50,66.524,517.12,73.965,4.861,212.0,40.0,3,0.4266,True,0,False,1,0,1,0.0,0,2,0,0,0,1,1,5,True,2
1003,1003-B-sp+al-all-c9beb6ef2,50,P4,swap,10,2,bonus_eligibility;energy;shift_timing,6,4,10,8,16,339162,95,86.083,541.524,43.476,73.083,96.0,35.751,1,0.3956,False,0,False,2,0,2,59.0,0,1,1,2,3,2,0,9,True,4
1003,1003-B-sp+al-all-c9beb6ef2,51,P4,swap,12,1,bonus_eligibility;shift_timing,8,5,11,11,12,302499,65,100.0,509.577,25.699,19.13,174.0,42.0,3,0.4412,True,0,False,2,0,2,5.0,0,1,0,2,1,1,1,10,True,4
1003,1003-B-sp+al-all-c9beb6ef2,52,P5,swap,10,0,shift_timing,7,7,10,10,19,452681,95,33.497,508.23,0.0,24.812,78.0,18.991,0,0.3637,False,0,False,2,0,2,14.0,0,0,1,0,0,2,0,13,True,4
1003,1003-B-sp+al-all-c9beb6ef2,53,P5,swap,11,0,shift_timing,9,8,11,11,16,352316,80,43.284,507.903,21.77,9.969,142.0,40.0,2,0.4323,True,3,True,2,0,2,0.0,0,1,1,0,1,2,0,12,True,7
1003,1003-B-sp+al-all-c9beb6ef2,54,P5,charge,8,0,shift_timing,7,7,7,8,9,167805,65,97.916,494.056,0.0,210.0,70.0,40.0,1,0.4712,True,0,False,0,0,0,0.0,0,0,0,0,0,0,0,6,True,2
1003,1003-B-sp+al-all-c9beb6ef2,55,P5,charge,7,0,shift_timing,7,7,7,7,11,264205,65,13.847,476.826,0.0,210.0,80.0,105.926,2,0.3235,False,0,False,0,0,0,0.0,0,0,1,0,0,0,0,8,True,1
1003,1003-B-sp+al-all-c9beb6ef2,56,P5,charge,7,0,shift_timing,7,7,7,7,9,174375,50,16.133,425.961,0.0,210.0,102.0,99.653,2,0.4194,True,0,False,0,0,0,0.0,0,0,0,0,0,0,0,7,True,1
1003,1003-B-sp+al-all-c9beb6ef2,57,P5,swap,10,2,bonus_eligibility;energy;shift_timing,7,6,10,8,17,378292,70,50.367,444.108,0.0,12.213,96.0,40.0,1,0.4032,True,2,True,2,0,2,0.0,0,0,0,0,0,1,0,12,True,6
1003,1003-B-sp+al-all-c9beb6ef2,58,P5,charge,7,0,shift_timing,7,7,6,7,10,220616,60,15.304,430.06,0.0,210.0,80.0,95.856,2,0.4315,True,0,False,0,0,0,0.0,0,0,1,0,0,0,0,9,True,1
1003,1003-B-sp+al-all-c9beb6ef2,59,P5,charge,9,1,bonus_eligibility;shift_timing,7,6,8,8,14,321360,75,8.426,436.966,0.0,210.0,106.0,41.115,2,0.3846,False,0,False,0,0,0,0.0,0,0,2,3,0,2,0,13,True,1
1003,1003-B-sp+al-all-c9beb6ef2,60,P5,charge,7,1,energy;shift_timing,6,6,6,6,10,185593,60,6.83,458.779,0.0,210.0,74.0,137.446,2,0.569,True,1,False,0,0,0,0.0,0,0,0,0,0,0,0,5,True,2
1003,1003-B-sp+al-all-c9beb6ef2,61,P5,swap,12,0,shift_timing,9,8,11,12,15,345091,60,50.814,514.865,37.055,13.165,162.0,40.0,3,0.4201,True,1,False,2,0,2,0.0,0,1,0,0,0,1,0,12,True,5
1003,1003-B-sp+al-all-c9beb6ef2,62,P5,charge,8,0,shift_timing,8,8,7,8,12,253711,50,10.916,488.061,0.0,210.0,130.0,84.235,2,0.4575,True,0,False,0,0,0,0.0,0,0,0,0,0,1,0,11,True,1
1003,1003-B-sp+al-all-c9beb6ef2,63,P6,swap,11,2,bonus_eligibility;energy;shift_timing,6,3,11,9,11,198113,65,36.86,466.363,73.371,7.762,146.0,40.0,1,0.4503,True,0,False,1,0,1,0.0,0,2,0,1,1,1,0,9,True,2
1003,1003-B-sp+al-all-c9beb6ef2,64,P6,swap,10,3,bonus_eligibility;energy;rest;shift_timing,5,3,9,7,12,271111,75,40.166,518.58,115.065,8.629,116.0,38.0,1,0.3955,False,1,False,1,0,1,0.0,0,4,0,1,1,2,0,8,True,3
1003,1003-B-sp+al-all-c9beb6ef2,65,P6,swap,12,3,bonus_eligibility;energy;rest;shift_timing,6,4,11,9,10,218264,65,40.276,484.894,55.33,34.538,138.0,40.0,1,0.5045,True,0,False,1,0,1,26.0,0,2,1,1,0,1,0,5,True,2
1003,1003-B-sp+al-all-c9beb6ef2,66,P6,swap,9,1,energy;shift_timing,5,3,9,8,11,258954,65,44.774,487.434,103.25,4.007,104.0,22.0,0,0.3748,False,1,False,1,0,1,0.0,0,3,0,0,0,1,0,9,True,3
1003,1003-B-sp+al-all-c9beb6ef2,67,P6,swap,9,1,rest;shift_timing,5,3,8,8,6,115821,30,91.145,525.556,130.091,70.818,148.0,40.0,1,0.5405,True,0,False,1,0,1,57.0,0,4,0,0,0,1,0,3,True,2
1003,1003-B-sp+al-all-c9beb6ef2,68,P6,swap,10,3,bonus_eligibility;energy;shift_timing,5,3,10,7,10,245439,65,100.0,441.555,43.1,8.026,110.0,36.0,1,0.4273,True,0,False,2,0,2,0.0,0,1,1,0,1,1,0,9,True,4
1003,1003-B-sp+al-all-c9beb6ef2,69,P6,swap,11,2,energy;shift_timing,6,3,11,9,9,240823,65,46.616,458.572,66.208,12.294,132.0,40.0,2,0.4171,True,0,False,1,0,1,0.0,0,2,0,0,0,1,0,5,True,2
1003,1003-B-sp+al-all-c9beb6ef2,70,P6,swap,9,1,energy;shift_timing,5,4,9,8,10,189340,55,49.888,450.922,62.154,6.321,170.0,40.0,3,0.4442,True,0,False,1,0,1,0.0,0,2,0,0,0,1,0,7,True,2
1003,1003-B-sp+al-all-c9beb6ef2,71,P6,swap,8,1,energy;shift_timing,4,3,7,7,10,193702,75,59.216,457.491,45.898,46.448,136.0,40.0,1,0.3693,False,0,False,1,0,1,41.0,0,2,2,1,1,1,0,6,True,2
1003,1003-B-sp+al-all-c9beb6ef2,72,P6,swap,11,2,bonus_eligibility;rest;shift_timing,6,5,9,9,6,108062,55,98.124,538.22,130.48,40.779,198.0,64.0,3,0.5563,True,0,False,1,0,1,37.0,0,4,2,0,1,1,0,6,True,2
1003,1003-B-sp+al-all-c9beb6ef2,73,P6,swap,11,1,rest;shift_timing,7,5,10,10,7,120685,45,75.444,534.283,135.298,6.808,218.0,54.0,3,0.438,True,0,False,1,0,1,0.0,0,4,0,1,0,0,0,4,True,2
1003,1003-B-sp+al-all-c9beb6ef2,74,P6,swap,10,3,bonus_eligibility;energy;shift_timing,4,4,9,7,9,214735,60,68.13,448.131,63.876,94.381,102.0,40.0,1,0.3353,False,0,False,2,1,1,21.0,0,2,0,0,1,1,0,9,True,4
1003,1003-B-sp+al-all-c9beb6ef2,75,P6,swap,10,3,bonus_eligibility;energy;rest;shift_timing,4,3,9,6,14,336936,90,100.0,504.38,28.601,17.901,158.0,42.0,3,0.3966,False,0,False,2,0,2,5.0,0,1,1,1,0,2,0,11,True,4
1003,1003-B-sp+al-all-c9beb6ef2,76,P6,swap,10,1,rest;shift_timing,6,3,10,9,7,147149,50,58.568,518.339,108.274,4.609,192.0,40.0,3,0.4947,True,0,False,1,0,1,0.0,0,3,0,1,0,1,0,3,True,2
1003,1003-B-sp+al-all-c9beb6ef2,77,P6,swap,10,1,energy;shift_timing,7,5,9,9,12,258891,50,32.479,449.298,73.491,11.539,110.0,38.0,1,0.4094,True,0,False,1,0,1,0.0,0,2,0,0,0,2,0,10,True,2
1003,1003-B-sp+al-all-c9beb6ef2,78,P6,swap,8,1,energy;shift_timing,5,5,7,7,4,92611,40,26.573,453.237,68.755,0.0,236.0,42.0,4,0.5203,True,0,False,0,0,0,0.0,0,2,1,1,0,1,0,4,True,0
1003,1003-B-sp+al-all-c9beb6ef2,79,P7,swap,11,0,shift_timing,9,8,10,11,14,299341,65,86.307,489.912,32.709,20.555,130.0,40.0,2,0.4574,True,1,False,2,0,2,9.0,0,1,2,1,1,1,0,10,True,5
1003,1003-B-sp+al-all-c9beb6ef2,80,P7,swap,11,1,energy;shift_timing,7,6,11,10,13,280755,50,71.297,486.572,0.0,9.515,180.0,40.0,2,0.4436,True,0,False,2,0,2,0.0,0,0,1,0,0,1,0,11,True,4
1003,1003-B-sp+al-all-c9beb6ef2,81,P7,swap,10,1,energy;shift_timing,6,5,9,9,12,232463,60,84.397,538.639,40.436,27.715,186.0,40.0,2,0.5341,True,0,False,2,0,2,11.0,0,1,2,1,0,1,0,10,True,4
1003,1003-B-sp+al-all-c9beb6ef2,82,P7,swap,11,0,shift_timing,8,7,11,11,16,326941,65,45.785,524.189,31.739,8.038,176.0,42.0,2,0.5149,True,0,False,2,0,2,0.0,0,1,0,1,2,1,0,10,True,4
1003,1003-B-sp+al-all-c9beb6ef2,83,P7,swap,10,0,shift_timing,7,6,10,10,18,426231,80,41.194,481.643,0.0,10.375,98.0,40.0,1,0.403,True,1,False,2,0,2,0.0,0,0,1,2,0,2,0,13,True,5
1003,1003-B-sp+al-all-c9beb6ef2,84,P7,swap,12,2,bonus_eligibility;energy;shift_timing,9,7,12,10,14,331344,80,82.588,529.883,32.942,49.131,122.0,40.0,1,0.4533,True,0,False,2,0,2,21.0,0,1,0,1,0,1,0,9,True,4
1003,1003-B-sp+al-all-c9beb6ef2,85,P7,swap,12,0,shift_timing,9,9,12,12,14,321822,45,68.555,533.107,39.964,10.818,182.0,40.0,3,0.4067,True,1,False,2,0,2,0.0,0,1,0,2,1,1,0,12,True,5
1003,1003-B-sp+al-all-c9beb6ef2,86,P7,swap,10,1,bonus_eligibility;shift_timing,7,6,9,9,13,285977,60,83.595,492.174,0.0,11.651,184.0,40.0,3,0.4339,True,1,False,2,0,2,0.0,0,0,0,2,0,1,0,10,True,5
1003,1003-B-sp+al-all-c9beb6ef2,87,P7,swap,12,2,bonus_eligibility;energy;shift_timing,8,8,12,10,17,427955,85,40.092,506.481,0.0,8.254,102.0,32.53,1,0.3629,False,0,False,2,0,2,0.0,0,0,0,1,0,2,0,12,True,4
1003,1003-B-sp+al-all-c9beb6ef2,88,P7,swap,9,0,shift_timing,6,6,9,9,14,283217,35,9.017,524.179,0.0,100.972,154.0,42.0,3,0.3959,False,0,False,3,1,1,35.0,0,0,0,0,0,1,0,12,True,5
1003,1003-B-sp+al-all-c9beb6ef2,89,P7,swap,13,3,bonus_eligibility;energy;shift_timing,7,6,12,10,21,497474,115,3.264,500.79,0.0,9.797,80.0,22.176,0,0.4028,True,0,False,3,0,2,0.0,0,0,0,2,1,2,0,19,True,5
1004,1004-B-sp+al-all-c9beb6ef2,0,P1,charge,5,1,bonus_eligibility;shift_timing,1,0,4,4,6,133939,40,60.698,213.379,44.682,0.0,28.0,8.156,0,0.3948,False,0,False,0,0,0,0.0,0,1,0,1,0,1,0,4,True,0
1004,1004-B-sp+al-all-c9beb6ef2,1,P1,charge,4,0,shift_timing,1,0,4,4,9,164050,55,10.064,377.654,36.245,210.0,24.0,113.129,1,0.4155,True,0,False,0,0,0,0.0,0,1,0,0,0,0,0,6,True,1
1004,1004-B-sp+al-all-c9beb6ef2,2,P1,charge,5,0,shift_timing,2,0,4,5,9,183782,55,12.869,427.044,0.0,210.0,24.0,196.371,1,0.4426,True,0,False,0,0,0,0.0,0,0,0,1,0,1,0,8,True,1
1004,1004-B-sp+al-all-c9beb6ef2,3,P1,charge,4,0,shift_timing,1,0,3,4,7,122844,40,52.382,217.772,34.713,0.0,24.0,4.864,0,0.4474,True,0,False,0,0,0,0.0,0,1,0,0,0,0,0,5,True,0
1004,1004-B-sp+al-all-c9beb6ef2,4,P1,charge,4,0,shift_timing,1,0,4,4,5,100243,30,47.983,223.545,39.003,0.0,54.0,38.57,1,0.3434,False,0,False,0,0,0,0.0,0,1,0,0,1,0,0,4,True,0
1004,1004-B-sp+al-all-c9beb6ef2,5,P1,charge,5,0,shift_timing,2,0,5,5,5,89540,35,47.293,205.165,40.873,0.0,26.0,5.995,0,0.4118,True,0,False,0,0,0,0.0,0,1,0,1,0,0,0,5,True,0
1004,1004-B-sp+al-all-c9beb6ef2,6,P1,charge,6,1,bonus_eligibility;shift_timing,2,0,4,5,8,157593,60,33.956,238.696,36.521,0.0,14.0,2.1,0,0.4686,True,0,False,0,0,0,0.0,0,1,1,3,0,1,0,6,True,0
1004,1004-B-sp+al-all-c9beb6ef2,7,P1,charge,5,0,shift_timing,2,0,4,5,6,114545,40,44.709,228.975,26.45,0.0,36.0,10.0,0,0.4318,True,0,False,0,0,0,0.0,0,1,0,2,0,0,0,3,True,0
1004,1004-B-sp+al-all-c9beb6ef2,8,P1,charge,6,1,bonus_eligibility;shift_timing,2,0,5,5,7,135521,45,23.698,246.022,33.681,0.0,26.0,12.736,0,0.3976,False,0,False,0,0,0,0.0,0,1,0,5,0,0,0,3,True,0
1004,1004-B-sp+al-all-c9beb6ef2,9,P1,charge,5,0,shift_timing,2,0,4,5,5,100216,30,39.728,189.332,35.717,0.0,22.0,11.581,0,0.4109,True,0,False,0,0,0,0.0,0,1,0,0,0,0,0,4,True,0
1004,1004-B-sp+al-all-c9beb6ef2,10,P1,charge,5,0,shift_timing,2,0,4,5,9,189963,60,37.83,239.786,0.0,0.0,40.0,19.613,0,0.3651,False,0,False,0,0,0,0.0,0,0,1,1,3,1,0,8,True,0
1004,1004-B-sp+al-all-c9beb6ef2,11,P1,charge,5,0,shift_timing,2,0,5,5,4,80570,25,39.283,220.035,38.861,0.0,66.0,39.869,1,0.5118,True,0,False,0,0,0,0.0,0,1,0,3,0,0,0,2,True,0
1004,1004-B-sp+al-all-c9beb6ef2,12,P1,charge,5,1,bonus_eligibility;shift_timing,1,0,4,4,5,87199,30,46.898,203.387,31.5,0.0,40.0,24.0,0,0.4723,True,0,False,0,0,0,0.0,0,1,0,2,0,0,0,3,True,0
1004,1004-B-sp+al-all-c9beb6ef2,13,P2,swap,14,3,bonus_eligibility;energy;shift_timing,9,8,13,11,16,383585,95,42.28,668.457,76.878,14.534,188.0,44.0,3,0.3929,False,2,True,2,0,2,4.0,0,3,1,0,1,1,0,14,True,6
1004,1004-B-sp+al-all-c9beb6ef2,14,P2,swap,14,4,bonus_eligibility;energy;rest;shift_timing,7,5,12,10,11,201798,65,34.857,636.244,60.335,1.671,310.0,40.0,5,0.531,True,0,False,1,0,1,0.0,0,2,1,1,0,0,0,10,True,2
1004,1004-B-sp+al-all-c9beb6ef2,15,P2,swap,15,1,energy;shift_timing,11,10,14,14,20,439816,120,37.099,638.759,29.072,47.64,132.0,40.692,1,0.4109,True,1,False,2,0,2,36.0,0,1,1,0,0,1,0,14,True,5
1004,1004-B-sp+al-all-c9beb6ef2,16,P2,swap,12,1,bonus_eligibility;shift_timing,10,9,12,11,10,157403,65,38.288,603.958,37.959,6.543,332.0,42.0,5,0.5385,True,0,False,1,0,1,0.0,0,1,2,0,1,0,0,5,True,2
1004,1004-B-sp+al-all-c9beb6ef2,17,P2,swap,13,0,shift_timing,11,11,13,13,13,306430,100,66.657,625.776,44.003,25.247,236.0,42.0,5,0.5209,True,2,True,2,0,2,13.0,0,1,1,0,0,1,0,13,True,6
1004,1004-B-sp+al-all-c9beb6ef2,18,P2,swap,12,1,energy;shift_timing,9,7,12,11,12,293741,90,83.406,625.518,36.163,9.091,262.0,40.0,4,0.4203,True,1,False,2,0,2,0.0,0,1,2,0,0,1,0,8,True,5
1004,1004-B-sp+al-all-c9beb6ef2,19,P2,swap,13,1,energy;shift_timing,10,9,13,12,13,317544,75,43.969,607.01,30.558,9.368,202.0,40.0,1,0.4455,True,0,False,2,0,2,1.0,0,1,3,1,0,1,0,5,True,4
1004,1004-B-sp+al-all-c9beb6ef2,20,P2,swap,12,1,energy;shift_timing,8,8,12,11,19,405412,105,51.948,624.164,0.0,41.497,242.0,40.0,4,0.4133,True,0,False,2,0,2,28.0,0,0,1,0,0,1,0,17,True,4
1004,1004-B-sp+al-all-c9beb6ef2,21,P2,swap,11,1,energy;shift_timing,8,6,10,10,9,191770,55,78.675,656.482,82.618,42.799,250.0,50.0,4,0.48,True,1,False,2,0,2,33.0,0,2,1,0,0,0,0,8,True,5
1004,1004-B-sp+al-all-c9beb6ef2,22,P2,swap,14,1,energy;shift_timing,10,6,13,13,8,137432,45,30.745,670.78,30.105,4.405,370.0,42.0,7,0.5929,True,0,False,1,0,1,0.0,0,1,0,0,0,0,0,7,True,2
1004,1004-B-sp+al-all-c9beb6ef2,23,P2,swap,12,1,energy;shift_timing,8,8,12,11,15,367981,90,49.88,628.593,47.654,48.409,154.0,40.0,2,0.4177,True,1,False,2,0,2,34.0,0,2,0,0,0,1,0,9,True,5
1004,1004-B-sp+al-all-c9beb6ef2,24,P2,swap,14,0,shift_timing,12,10,13,14,11,251960,70,78.601,636.738,36.499,24.089,250.0,42.0,4,0.4898,True,0,False,2,0,2,10.0,0,1,0,0,0,0,0,9,True,4
1004,1004-B-sp+al-all-c9beb6ef2,25,P2,swap,12,1,bonus_eligibility;shift_timing,9,7,12,11,12,281673,95,100.0,677.414,0.0,114.576,274.0,44.0,5,0.4537,True,0,False,3,1,2,39.0,0,0,0,1,0,1,0,8,True,6
1004,1004-B-sp+al-all-c9beb6ef2,26,P2,swap,13,2,bonus_eligibility;energy;shift_timing,9,7,13,11,20,466269,130,100.0,687.266,0.0,16.393,202.0,40.0,1,0.3908,False,1,False,3,0,3,0.0,0,0,3,1,0,1,0,12,True,7
1004,1004-B-sp+al-all-c9beb6ef2,27,P2,swap,13,0,shift_timing,11,9,12,13,16,374708,90,43.986,632.206,20.462,48.87,194.0,42.0,2,0.4199,True,0,False,2,0,2,30.0,0,1,0,0,0,1,0,13,True,4
1004,1004-B-sp+al-all-c9beb6ef2,28,P2,swap,11,0,shift_timing,8,6,11,11,6,117351,35,50.221,633.484,62.258,6.97,360.0,40.0,6,0.5529,True,0,False,1,0,1,0.0,0,2,0,0,0,0,0,4,True,2
1004,1004-B-sp+al-all-c9beb6ef2,29,P2,swap,11,1,energy;shift_timing,8,7,11,10,20,406250,120,32.847,613.261,0.0,10.155,216.0,40.0,4,0.4483,True,0,False,2,0,2,0.0,0,0,0,2,0,1,0,13,True,4
1004,1004-B-sp+al-all-c9beb6ef2,30,P2,swap,15,1,bonus_eligibility;shift_timing,11,11,14,14,6,98784,50,81.723,652.43,75.67,6.553,378.0,40.0,8,0.5338,True,1,False,1,0,1,0.0,0,2,0,0,1,0,0,4,True,3
1004,1004-B-sp+al-all-c9beb6ef2,31,P3,charge,13,0,shift_timing,11,11,12,13,12,291250,60,100.0,882.378,38.554,210.0,366.0,42.0,6,0.4719,True,0,False,0,0,0,0.0,0,1,1,0,0,1,0,7,True,2
1004,1004-B-sp+al-all-c9beb6ef2,32,P3,charge,13,2,energy;shift_timing,11,11,13,11,11,199234,60,100.0,801.879,0.0,210.0,282.0,40.0,4,0.5395,True,0,False,0,0,0,0.0,0,0,4,0,0,0,0,5,True,2
1004,1004-B-sp+al-all-c9beb6ef2,33,P3,swap,15,1,rest;shift_timing,13,11,13,14,11,207163,60,81.95,673.193,0.0,9.614,356.0,42.0,6,0.516,True,1,False,2,0,2,0.0,0,0,2,0,0,0,0,7,True,5
1004,1004-B-sp+al-all-c9beb6ef2,34,P3,swap,15,2,bonus_eligibility;energy;shift_timing,10,9,15,13,18,414423,95,100.0,708.355,0.0,10.917,278.0,40.0,3,0.4474,True,1,False,3,0,3,0.0,0,0,0,0,0,1,0,13,True,7
1004,1004-B-sp+al-all-c9beb6ef2,35,P3,charge,13,1,energy;shift_timing,12,12,13,12,10,239071,60,100.0,799.067,0.0,210.0,334.0,40.0,6,0.4741,True,0,False,0,0,0,0.0,0,0,1,0,0,1,0,8,True,2
1004,1004-B-sp+al-all-c9beb6ef2,36,P4,swap,12,1,bonus_eligibility;shift_timing,10,10,12,11,6,262499,35,69.11,518.85,39.185,9.616,270.0,60.0,5,0.4597,True,1,False,1,0,1,4.0,0,1,0,0,0,0,1,3,True,3
1004,1004-B-sp+al-all-c9beb6ef2,37,P4,swap,11,2,bonus_eligibility;energy;shift_timing,6,5,10,9,6,282500,45,90.282,484.286,33.518,94.146,174.0,40.0,2,0.4974,True,0,False,2,1,1,25.0,0,1,0,3,0,1,1,5,True,4
1004,1004-B-sp+al-all-c9beb6ef2,38,P4,swap,13,2,bonus_eligibility;energy;shift_timing,9,7,13,11,9,262500,50,32.575,557.313,93.631,3.599,242.0,46.0,4,0.4838,True,0,False,1,0,1,0.0,0,3,1,3,0,0,1,7,True,2
1004,1004-B-sp+al-all-c9beb6ef2,39,P4,swap,14,1,bonus_eligibility;shift_timing,10,6,13,13,8,282499,55,52.493,563.962,107.16,1.931,232.0,40.0,3,0.4937,True,1,False,1,0,1,0.0,0,3,0,2,1,1,1,7,True,3
1004,1004-B-sp+al-all-c9beb6ef2,40,P4,swap,12,1,bonus_eligibility;shift_timing,8,5,12,11,10,282501,65,32.924,493.52,41.05,1.093,198.0,40.0,2,0.4402,True,0,False,1,0,1,0.0,0,1,0,2,1,1,1,9,True,2
1004,1004-B-sp+al-all-c9beb6ef2,41,P4,swap,12,1,bonus_eligibility;shift_timing,8,8,11,11,6,262500,35,63.237,535.898,70.974,4.678,274.0,40.0,4,0.515,True,0,False,1,0,1,0.0,0,2,0,4,0,0,1,4,True,2
1004,1004-B-sp+al-all-c9beb6ef2,42,P4,swap,10,1,bonus_eligibility;shift_timing,6,5,10,9,12,322500,75,100.0,573.332,39.196,46.588,176.0,40.0,3,0.4314,True,1,False,2,0,2,31.0,0,1,0,2,0,2,1,7,True,5
1004,1004-B-sp+al-all-c9beb6ef2,43,P4,swap,11,1,bonus_eligibility;shift_timing,8,6,10,10,15,312732,85,48.389,546.059,0.0,86.951,124.0,40.0,2,0.396,False,0,False,3,1,2,14.0,0,0,0,4,1,1,0,11,True,6
1004,1004-B-sp+al-all-c9beb6ef2,44,P4,swap,12,2,bonus_eligibility;energy;shift_timing,8,6,11,10,12,302498,70,95.163,528.681,69.497,8.517,192.0,62.0,2,0.4597,True,0,False,2,0,2,0.0,0,2,0,5,1,1,1,8,True,4
1004,1004-B-sp+al-all-c9beb6ef2,45,P4,swap,13,1,bonus_eligibility;shift_timing,9,6,12,12,7,262500,50,58.997,547.246,101.197,4.366,262.0,44.0,4,0.5137,True,0,False,1,0,1,0.0,0,3,0,0,2,0,1,7,True,2
1004,1004-B-sp+al-all-c9beb6ef2,46,P4,swap,11,1,bonus_eligibility;shift_timing,7,4,11,10,10,312500,65,30.122,528.256,27.567,4.277,242.0,42.0,4,0.4648,True,0,False,1,0,1,0.0,0,1,0,1,0,1,1,7,True,2
1004,1004-B-sp+al-all-c9beb6ef2,47,P4,swap,12,1,bonus_eligibility;shift_timing,9,9,12,11,3,262499,25,37.355,553.159,103.974,0.0,342.0,40.0,8,0.5846,True,0,False,0,0,0,0.0,0,3,0,2,0,0,1,3,True,0
1004,1004-B-sp+al-all-c9beb6ef2,48,P4,swap,11,2,bonus_eligibility;energy;shift_timing,7,6,11,9,12,302500,70,33.064,544.042,95.432,4.724,196.0,40.0,3,0.4286,True,0,False,1,0,1,0.0,0,3,0,3,0,1,1,10,True,2
1004,1004-B-sp+al-all-c9beb6ef2,49,P4,swap,11,1,bonus_eligibility;shift_timing,7,4,10,10,6,262499,35,53.519,506.817,38.23,4.273,290.0,40.0,4,0.5357,True,0,False,1,0,1,0.0,0,1,0,1,1,0,1,6,True,2
1004,1004-B-sp+al-all-c9beb6ef2,50,P4,swap,14,2,bonus_eligibility;energy;shift_timing,11,8,13,12,11,292502,70,27.902,561.154,113.28,7.755,176.0,40.0,1,0.4421,True,0,False,1,0,1,0.0,0,3,1,2,0,0,1,9,True,2
1004,1004-B-sp+al-all-c9beb6ef2,51,P4,swap,12,1,bonus_eligibility;shift_timing,8,8,11,11,5,262500,30,89.505,565.277,110.811,4.417,292.0,40.0,6,0.636,True,0,False,1,0,1,0.0,0,3,0,2,2,0,1,4,True,2
1004,1004-B-sp+al-all-c9beb6ef2,52,P5,charge,7,0,shift_timing,7,7,7,7,9,178897,55,8.626,447.973,0.0,210.0,146.0,77.778,3,0.4353,True,0,False,0,0,0,0.0,0,0,0,0,0,0,0,6,True,1
